kmeans,random,greedy,hillclimber
,35503,,35377
,35701,,35305
,35899,,35773
,35440,,35143
,35863,,34999
,35548,,34981
,35296,,35089
,35827,,35395
,36034,,34918
,35584,,35251
,35476,,35395
,35341,,34855
,35692,,35494
,35620,,35332
,35818,,35278
,36160,,34954
,35692,,35017
,36025,,35179
,35746,,35278
,35665,,35314
,36160,,35152
,36349,,34963
,35575,,35062
,35683,,34981
,35188,,34981
,35602,,35377
,35089,,35692
,35530,,35305
,35854,,35251
,35926,,35692
,35665,,35539
,35422,,35476
,35125,,34945
,35683,,35368
,36043,,35422
,35719,,35530
,35701,,35116
,36223,,35251
,35908,,35674
,35935,,35305
,35359,,35143
,35710,,35368
,35548,,35476
,35233,,35314
,36151,,35206
,35350,,35260
,35305,,34819
,36025,,35125
,36016,,35116
,35800,,35035
,35674,,35224
,35575,,35350
,35908,,35503
,35791,,35746
,35116,,35314
,35161,,35431
,35449,,35332
,35899,,35422
,35809,,35413
,35611,,35179
,35854,,34963
,35530,,35386
,35287,,35350
,35629,,35332
,35485,,34567
,35980,,35494
,35719,,35089
,35548,,35521
,35512,,34837
,35449,,35107
,35755,,35836
,35908,,35701
,35782,,35953
,36016,,35062
,35143,,35017
,35431,,35314
,35584,,35251
,35656,,34693
,35791,,35251
,35593,,34891
,35575,,35701
,35368,,35548
,35611,,35071
,35863,,35566
,36259,,35161
,35845,,35098
,35755,,35377
,35665,,34855
,35467,,35485
,35638,,35098
,35512,,35179
,35773,,35170
,35863,,35170
,35845,,35161
,35602,,35458
,35386,,35206
,36124,,35305
,35260,,35566
,35530,,35341
,35827,,34981
,35917,,35242
,35539,,35116
,35287,,35044
,35674,,34711
,35944,,35116
,35926,,35431
,35305,,35305
,35323,,35314
,35854,,35071
,35602,,35269
,35485,,35620
,35980,,35332
,35359,,35215
,35665,,35170
,35395,,35413
,35845,,35161
,35935,,34927
,35278,,35296
,35368,,35224
,36259,,35143
,35476,,35008
,35611,,35305
,35764,,35530
,35539,,34783
,35647,,35764
,35269,,34945
,35854,,35566
,35665,,35314
,35881,,35278
,36250,,35116
,35503,,35062
,35791,,35233
,35845,,35152
,35539,,35224
,35548,,35179
,35782,,35413
,35368,,35080
,36169,,35467
,35737,,35386
,35710,,34954
,35602,,35449
,35980,,35179
,35359,,35026
,35818,,35359
,35791,,35377
,35458,,35359
,35539,,35485
,35683,,34873
,35764,,35368
,35584,,35350
,36358,,34999
,35071,,35575
,35890,,35062
,35953,,35233
,35638,,35323
,35890,,35539
,36214,,35233
,35683,,35332
,36124,,35458
,35494,,35458
,35242,,35764
,36214,,35125
,35656,,35017
,35809,,35485
,35593,,34702
,35143,,34945
,35899,,35161
,36025,,35368
,35341,,35548
,35827,,35530
,35656,,35332
,36340,,34585
,35674,,35188
,35332,,35296
,35557,,34918
,35332,,35035
,35404,,35341
,35908,,35737
,35530,,35224
,35656,,35422
,35548,,35251
,35620,,34819
,35512,,35773
,36376,,35215
,35674,,35161
,35701,,35422
,35755,,35251
,35584,,35080
,35971,,35161
,35557,,34927
,35179,,35143
,35953,,35530
,35647,,35071
,35890,,35386
,35746,,35692
,35818,,35134
,35782,,35179
,36394,,35332
,35476,,35197
,35701,,34909
,36106,,35503
,35440,,35170
,35395,,35575
,35701,,35251
,35800,,35035
,35656,,35107
,35395,,35017
,35359,,35350
,36151,,34513
,35224,,35278
,35854,,35314
,35836,,35224
,35359,,35431
,36025,,35323
,35674,,35305
,35593,,34882
,35746,,35098
,35908,,35539
,35143,,35125
,36025,,35188
,35962,,35161
,35755,,35449
,35224,,35161
,35800,,35188
,35368,,35107
,35395,,34648
,36151,,35287
,35926,,34819
,35458,,35449
,36016,,35449
,35098,,35836
,35422,,35251
,35602,,35251
,35656,,35476
,35800,,35899
,35809,,35143
,35188,,35062
,35476,,36358
,35386,,35602
,35188,,35305
,35458,,35296
,35728,,35467
,35494,,35431
,35665,,34936
,35296,,35467
,35422,,35269
,35575,,35224
,35431,,35035
,35314,,35566
,35980,,35026
,35827,,34981
,35683,,35728
,35296,,35557
,35071,,35890
,35359,,35215
,36106,,35224
,36367,,35512
,35989,,35116
,36250,,34954
,35845,,34909
,35584,,35080
,35116,,34981
,35476,,35341
,36034,,35683
,35269,,34999
,34900,,35260
,35962,,35332
,35503,,35557
,36043,,35152
,35638,,35665
,35341,,35170
,35854,,35242
,35836,,34936
,35989,,35008
,35278,,35413
,35476,,35431
,36070,,34819
,35719,,35233
,35458,,35080
,35395,,35611
,35899,,35197
,36133,,35125
,35377,,35449
,35584,,35296
,35089,,35269
,35386,,34864
,35395,,35557
,35494,,35269
,35926,,35170
,35872,,35908
,35719,,35422
,35872,,35908
,35764,,35386
,35476,,35116
,35395,,35125
,36322,,35341
,35665,,35350
,35746,,35161
,35431,,35053
,35728,,35008
,35755,,35071
,35773,,35395
,35368,,35413
,36124,,35395
,35458,,35674
,35701,,35350
,35467,,35071
,35908,,35404
,35710,,35251
,35701,,35260
,35440,,35116
,36160,,34990
,35422,,35233
,35665,,35134
,35575,,35638
,35845,,35206
,35260,,35377
,35620,,35026
,35314,,35242
,35665,,35233
,35737,,35692
,36007,,34747
,35791,,35098
,35845,,35575
,35791,,35467
,35611,,35512
,35467,,35629
,35836,,35359
,35602,,35143
,35611,,35350
,35665,,35260
,35125,,35368
,35701,,35476
,35791,,35278
,36169,,35053
,35899,,35035
,35305,,35125
,35683,,35062
,35710,,35206
,35431,,35458
,35818,,35386
,35998,,35062
,35719,,35179
,35269,,35116
,35746,,34954
,35107,,35107
,35998,,35530
,34765,,35305
,35818,,35287
,35782,,34873
,36250,,34873
,35530,,35503
,35422,,35350
,36007,,35017
,35800,,35188
,35692,,35341
,35638,,35404
,35620,,35287
,36088,,35692
,35611,,34963
,35422,,35287
,35827,,35431
,35413,,34873
,34981,,35296
,35728,,35323
,35044,,35314
,35701,,35548
,35503,,35134
,35683,,35440
,35440,,35386
,36016,,35044
,35710,,35008
,35701,,34945
,35611,,34828
,35782,,35350
,35548,,35755
,35926,,35242
,35989,,34891
,35692,,35584
,35674,,35395
,35728,,34837
,35737,,35125
,35674,,35035
,35737,,35206
,35962,,35449
,35998,,35170
,35440,,34990
,35890,,35476
,36295,,35566
,35926,,35206
,35404,,35197
,35692,,35404
,35683,,35305
,35548,,35377
,35926,,35269
,35440,,35566
,35359,,34729
,35602,,35206
,35944,,35530
,35800,,35620
,36106,,35314
,35575,,35098
,35503,,35188
,35359,,35125
,36160,,34990
,35593,,35134
,36097,,35521
,35773,,35071
,35836,,35341
,35674,,35188
,35521,,34981
,35386,,35089
,35404,,35368
,35494,,34972
,35170,,35422
,35935,,35134
,35494,,34837
,35323,,35260
,35827,,35089
,35719,,35242
,35350,,35233
,35215,,35134
,35602,,35107
,35611,,35539
,35449,,34882
,36052,,34900
,35575,,34783
,35422,,34972
,35341,,35656
,35503,,35206
,35881,,35485
,35368,,34810
,36052,,35593
,35476,,34369
,35404,,34999
,35719,,34936
,35800,,35206
,35710,,35107
,35368,,35539
,35719,,34990
,35467,,35656
,35737,,35152
,35278,,35008
,35809,,35242
,35791,,35080
,35413,,35854
,36178,,35368
,35980,,35683
,35602,,35314
,35719,,35701
,35440,,35107
,35512,,35350
,35773,,35017
,35224,,34936
,35971,,35386
,35602,,35341
,35449,,35620
,35656,,34819
,35539,,35188
,35746,,35179
,35485,,35332
,35287,,35125
,35674,,35233
,35539,,35035
,36016,,35620
,35701,,35161
,36160,,35206
,35170,,35359
,35071,,35467
,35233,,35647
,35800,,35458
,35818,,35368
,35890,,35359
,35908,,35044
,35881,,35053
,35575,,35692
,35881,,35080
,35809,,35215
,35998,,35233
,35809,,35521
,35782,,35404
,35683,,35143
,35611,,35125
,35701,,35044
,35584,,34756
,35503,,35233
,34990,,35449
,35755,,35395
,35674,,35395
,36142,,35323
,35539,,35575
,35836,,34864
,35746,,35251
,35530,,35296
,35395,,35314
,35692,,35404
,35314,,35161
,35548,,34639
,35629,,35503
,35422,,34891
,35611,,35566
,35971,,35188
,35206,,35197
,35602,,35071
,35485,,35314
,35620,,35035
,35593,,34711
,35737,,34828
,35485,,34801
,35638,,35611
,35611,,35242
,35647,,35476
,35692,,34630
,35773,,35350
,35845,,35350
,35683,,35143
,35908,,35170
,35629,,35278
,35485,,35332
,35836,,35026
,35773,,35485
,35737,,35188
,35908,,35539
,35656,,35269
,35728,,35386
,35494,,35296
,35746,,35305
,35116,,35566
,35413,,35413
,35485,,35062
,35368,,35080
,35701,,35476
,35440,,35332
,35755,,35458
,36376,,35710
,36187,,35368
,35962,,35827
,36043,,35791
,35683,,35089
,35530,,35044
,35404,,35278
,35791,,35260
,35377,,35323
,35944,,35251
,35341,,35476
,35602,,35251
,35539,,35161
,35674,,35260
,35683,,35557
,35782,,35476
,35683,,34720
,35683,,35368
,35305,,35233
,35521,,35035
,35899,,34945
,36187,,35665
,35593,,35233
,36205,,35125
,35755,,35170
,35350,,35053
,35971,,35053
,35404,,35206
,35449,,35017
,35395,,35251
,35746,,35368
,36025,,35566
,36241,,35593
,35854,,35206
,35395,,35557
,35476,,35395
,35755,,35242
,35377,,35404
,35656,,35080
,35566,,35188
,36088,,35476
,35548,,35485
,35890,,35692
,35584,,35089
,35656,,35206
,35053,,35287
,35854,,34999
,35575,,35152
,35539,,35098
,35935,,35728
,35467,,35161
,35422,,35944
,35404,,35134
,35431,,35278
,35404,,34936
,36448,,35035
,35575,,35512
,35998,,35377
,35530,,34729
,35575,,35251
,35701,,35647
,36061,,35575
,35908,,35287
,35620,,35107
,35377,,35161
,35350,,34990
,35575,,35386
,34837,,35431
,35539,,35485
,35098,,35287
,35926,,35089
,35449,,35152
,35872,,35215
,35602,,34900
,35791,,34720
,35638,,35521
,36079,,35215
,35512,,35359
,35746,,35278
,35998,,35287
,35746,,35287
,36106,,35170
,35602,,35458
,35260,,35197
,35440,,35332
,35368,,35548
,35503,,34576
,36016,,35098
,36043,,35782
,35926,,35710
,35557,,34954
,35737,,35053
,35539,,35197
,36160,,35485
,35485,,35197
,35521,,35512
,35728,,35629
,36106,,35260
,35242,,35647
,35917,,35116
,35890,,35305
,35728,,35071
,35737,,35188
,35593,,34999
,35863,,35098
,35440,,35422
,36223,,35224
,35728,,35224
,35665,,35449
,35368,,35161
,35521,,35107
,36079,,34990
,35467,,35350
,35593,,35377
,35467,,35287
,35683,,34981
,35008,,35377
,35620,,35251
,35674,,35134
,35575,,34882
,35458,,35215
,35773,,35413
,35746,,35674
,36115,,34648
,35476,,35827
,35539,,35422
,35872,,35188
,35989,,34738
,35818,,35260
,36115,,35026
,35332,,35170
,35773,,35332
,36016,,34990
,35584,,35557
,36097,,35296
,35710,,35278
,35962,,35494
,35881,,35314
,35827,,35629
,35647,,35044
,35368,,34810
,35971,,35521
,35791,,35296
,35998,,35098
,35269,,34873
,35791,,35341
,35296,,35197
,36052,,35980
,36025,,35026
,35467,,35476
,35485,,35179
,35791,,34927
,35908,,35098
,36043,,34702
,35206,,35134
,35809,,35440
,35215,,35386
,35872,,35521
,35719,,35125
,35305,,35107
,35395,,35431
,36340,,35620
,35728,,35629
,35629,,35296
,35827,,34891
,35764,,35584
,36214,,35440
,35107,,35278
,35314,,35026
,35287,,35368
,35647,,35080
,36025,,35305
,35512,,35143
,35305,,34873
,35557,,35692
,35431,,35440
,35431,,35179
,35809,,35449
,35899,,35314
,35305,,35440
,35674,,35215
,35305,,35332
,35611,,35215
,35890,,35368
,35935,,35413
,35521,,35224
,35935,,35665
,35845,,35350
,35278,,35188
,35827,,34999
,35881,,35512
,35782,,34945
,35773,,35404
,35179,,35485
,35638,,35341
,35800,,35728
,35323,,35512
,35818,,35188
,35404,,35368
,35413,,35287
,35719,,35044
,35674,,35521
,35863,,34711
,35971,,35215
,35215,,35233
,36259,,34936
,36025,,34954
,35773,,35602
,35926,,34909
,35413,,35530
,35980,,34666
,35665,,35170
,35278,,34936
,36007,,35620
,36070,,34810
,36070,,34954
,35638,,35260
,35692,,35008
,35863,,35332
,35881,,35332
,35575,,35656
,35269,,34999
,35557,,35242
,35971,,34522
,35629,,35206
,35548,,35260
,36043,,35548
,35314,,35242
,35548,,35305
,35692,,35341
,35944,,35377
,35665,,35287
,35611,,35260
,35836,,35341
,35800,,34981
,35926,,35494
,36124,,35143
,36043,,34963
,35008,,35422
,36070,,35332
,36034,,35251
,35818,,35224
,35485,,35359
,35683,,35431
,35377,,35179
,35980,,35323
,35440,,34729
,35647,,35332
,35323,,35395
,35701,,35629
,35188,,35017
,35953,,35566
,35629,,35395
,35485,,35557
,35773,,35215
,35242,,35107
,35620,,35062
,35710,,34837
,35863,,35260
,35647,,35404
,35836,,35071
,35530,,35179
,35359,,35485
,35953,,35269
,35863,,35476
,35800,,35440
,35332,,35260
,35206,,34882
,35845,,35611
,35665,,35476
,35935,,35026
,35467,,35548
,35800,,35368
,35323,,35098
,35404,,35773
,35269,,35062
,35791,,35683
,35278,,35161
,35881,,34990
,35647,,35197
,35872,,35098
,35710,,34864
,35917,,34954
,35449,,35611
,35962,,35044
,35872,,35134
,35710,,35503
,36304,,35233
,35395,,35305
,36061,,35197
,35647,,35665
,35782,,35026
,36052,,34792
,35413,,35431
,35557,,35179
,35269,,35053
,35215,,35719
,36052,,35152
,35593,,35197
,35539,,35026
,36340,,35386
,35629,,35080
,35728,,35611
,35719,,35557
,35485,,35125
,35638,,34963
,35530,,35215
,35764,,35368
,36025,,35305
,35395,,35161
,35665,,34864
,35791,,35296
,35332,,35179
,35854,,35206
,36124,,35017
,35350,,34792
,35782,,34918
,35701,,35278
,35755,,35287
,36142,,35584
,35620,,35368
,35962,,35233
,35548,,35089
,35584,,35359
,36142,,35323
,35224,,35242
,35701,,35161
,34846,,35368
,35809,,34819
,36286,,35026
,35656,,34981
,36088,,35368
,35791,,35089
,35458,,35278
,35746,,35053
,35017,,35197
,35224,,34864
,35647,,35215
,35602,,35161
,35485,,35251
,35944,,35539
,35377,,35179
,35998,,35350
,35638,,34891
,35386,,35440
,35305,,35152
,35836,,35080
,35458,,35422
,36160,,35098
,35449,,35125
,35926,,35611
,35305,,34963
,34756,,35026
,35431,,35287
,35323,,35062
,35611,,34900
,36250,,35332
,35395,,35359
,35989,,35755
,35683,,35404
,35953,,35053
,35944,,35422
,35602,,35476
,35953,,35143
,35935,,35098
,35737,,35053
,35188,,35224
,35449,,35422
,35629,,35152
,35692,,34981
,35854,,35242
,35818,,35224
,35548,,35683
,36205,,34882
,35782,,35143
,35845,,35269
,35899,,35116
,35368,,35179
,35413,,34540
,35584,,35512
,35665,,35323
,35827,,35476
,35791,,35377
,35737,,35152
,36016,,35350
,35971,,35404
,35944,,35026
,35881,,35323
,35935,,34927
,36151,,35305
,35881,,35476
,35485,,35026
,36133,,35296
,35710,,35215
,35746,,35476
,35422,,35431
,35980,,34918
,35971,,35359
,35530,,35332
,35539,,35125
,35557,,35485
,35890,,35152
,36160,,35377
,35341,,35332
,35377,,35656
,35665,,35467
,35377,,35080
,35890,,35143
,35764,,34990
,35818,,35368
,35467,,35323
,35809,,35593
,35503,,35206
,35485,,35125
,35665,,35359
,35206,,35629
,35899,,34720
,35620,,35602
,35656,,35107
,35629,,35260
,35449,,34981
,35458,,35062
,35962,,34972
,36025,,35512
,35458,,35287
,35782,,35251
,35881,,35737
,36070,,35053
,36187,,35521
,35773,,34639
,36007,,35368
,35620,,35485
,35629,,35323
,35467,,35422
,35710,,35071
,35539,,34927
,36160,,35395
,35764,,35269
,35827,,35530
,35539,,35845
,36043,,35170
,35683,,35503
,36016,,35224
,35530,,35350
,35791,,35395
,35638,,35494
,35620,,35620
,35566,,35026
,35503,,35269
,35611,,35179
,35548,,35521
,35629,,35395
,35980,,35413
,35746,,35386
,35548,,35818
,35188,,35341
,35962,,35359
,35440,,35566
,35656,,35755
,35647,,35449
,35674,,34783
,35935,,34720
,35611,,35107
,36079,,35341
,35683,,35404
,35593,,35251
,35548,,35341
,35692,,35386
,35359,,35485
,35539,,35404
,35818,,35089
,35980,,35602
,36178,,35377
,35863,,35278
,35530,,35530
,35593,,35242
,35404,,34891
,35773,,35071
,35611,,35125
,35476,,35566
,35359,,35449
,35953,,35071
,35899,,35782
,35089,,34873
,35593,,35494
,35368,,35152
,35782,,35278
,35368,,35026
,35890,,35584
,35620,,35404
,35611,,35269
,35557,,35377
,35377,,35512
,36268,,35458
,35413,,35422
,35575,,34999
,35935,,35467
,35638,,34819
,35413,,35242
,35332,,35422
,36043,,34900
,35827,,35494
,35899,,35017
,35521,,35215
,35854,,35656
,35728,,34675
,35494,,35116
,35674,,35440
,35314,,35161
,35539,,34972
,35323,,35557
,35332,,34936
,35602,,35071
,35206,,35350
,36025,,35188
,35332,,35206
,36196,,35179
,35440,,35251
,35872,,35080
,35296,,35431
,35053,,35053
,35737,,34864
,35512,,35251
,35512,,35224
,35620,,35260
,35710,,34999
,35818,,35575
,35998,,35305
,36142,,35170
,35197,,35611
,36016,,35422
,35521,,35584
,35755,,34828
,35971,,35368
,36097,,35224
,35386,,35116
,35710,,35476
,35548,,35395
,35413,,35296
,35665,,35332
,35566,,35449
,35179,,35134
,35926,,35161
,35980,,35458
,35863,,35269
,35503,,35584
,35683,,35143
,35458,,34981
,36133,,35332
,35530,,35152
,35395,,35305
,35917,,35440
,35692,,35197
,35647,,35152
,36529,,34909
,35674,,35440
,35629,,35206
,35728,,35134
,35728,,35341
,35728,,34882
,36016,,35116
,34810,,35071
,36304,,35026
,36151,,35143
,35773,,34801
,35260,,35674
,36097,,35188
,35422,,34981
,35404,,35377
,35620,,35494
,35989,,35152
,35908,,35332
,35755,,35062
,35791,,35170
,35341,,35296
,35692,,34792
,35332,,34972
,35890,,35890
,35827,,35422
,35719,,35350
,35665,,35512
,35404,,35035
,35674,,35134
,35575,,35584
,35395,,34900
,35863,,35377
,35764,,35323
,35980,,35152
,35548,,35170
,35809,,34945
,35287,,35242
,35710,,35125
,35701,,35323
,35782,,35233
,36115,,35242
,35440,,35008
,35818,,35206
,35341,,35197
,36052,,35413
,35593,,35476
,36160,,35323
,35539,,35575
,35782,,35161
,35746,,35197
,36070,,35422
,35575,,35512
,35728,,34954
,35746,,35179
,35926,,35539
,35530,,35008
,35755,,35026
,35800,,35440
,35575,,35080
,35386,,35296
,35764,,34810
,35485,,35854
,36142,,35323
,35593,,35125
,35431,,35521
,36133,,35431
,35287,,35278
,35629,,35557
,35602,,35197
,35701,,35296
,35602,,35125
,36079,,34828
,35539,,35089
,35926,,35494
,35233,,34936
,35080,,35332
,35260,,35170
,35620,,34765
,35521,,35080
,35701,,35170
,35548,,35674
,35881,,35755
,35908,,35359
,35404,,35431
,35359,,35548
,35935,,35278
,35359,,35323
,35251,,35512
,35530,,35125
,35377,,35440
,36070,,35134
,35548,,35233
,36070,,35422
,35026,,35080
,35611,,35377
,35494,,35386
,35656,,35296
,35314,,35620
,35800,,35179
,36034,,35242
,35737,,35368
,35359,,35134
,35629,,35341
,35332,,35314
,35566,,34891
,35548,,35422
,35476,,35359
,36142,,35449
,35179,,35305
,35206,,35521
,35575,,35017
,35224,,34756
,35530,,35395
,36007,,35710
,35098,,35323
,36088,,35188
,35647,,35521
,35350,,35341
,36142,,34936
,35611,,35485
,35260,,35368
,35656,,35449
,35665,,35413
,35656,,35287
,35818,,35287
,35278,,35170
,35503,,34954
,36196,,35278
,35035,,35179
,35962,,35206
,35791,,35386
,36124,,35377
,35395,,35386
,36034,,35368
,36070,,35332
,36052,,35035
,35953,,35008
,36007,,35161
,35737,,35215
,35719,,35269
,36232,,35242
,35413,,35350
,35755,,35089
,35692,,35503
,35746,,34963
,35683,,35431
,35440,,34963
,35377,,35143
,35899,,35593
,35710,,35314
,35611,,35278
,35512,,35323
,35530,,35170
,35854,,35260
,35638,,35242
,35737,,35152
,35593,,35800
,35827,,34891
,35827,,35584
,36151,,35296
,35980,,35224
,35593,,35233
,35908,,35260
,35476,,34783
,35611,,35530
,36097,,35296
,35755,,34918
,35908,,35260
,35701,,35206
,35521,,34918
,35800,,35422
,35809,,35098
,35746,,35287
,35287,,35440
,35386,,35224
,35539,,35287
,36340,,35404
,35827,,35485
,35944,,35080
,35638,,35341
,36097,,35098
,35314,,35746
,35818,,35413
,35854,,35278
,35980,,34864
,36016,,35044
,35584,,35251
,35638,,35305
,35998,,34837
,35683,,35755
,35773,,34882
,35944,,34675
,35602,,35719
,36313,,35350
,35386,,35206
,35512,,35179
,35449,,34873
,35809,,35539
,34711,,34945
,35764,,35044
,35755,,34792
,35647,,34999
,35962,,35566
,35719,,35017
,35728,,35296
,35701,,35170
,35719,,35350
,35809,,35521
,35701,,35260
,35458,,35314
,35980,,34810
,35692,,35647
,35773,,35431
,35206,,35449
,35170,,34936
,36007,,35269
,35314,,35152
,35431,,35098
,35530,,35449
,36016,,35665
,35053,,35089
,35260,,34990
,35692,,35368
,35440,,35044
,35818,,35098
,35620,,35242
,35602,,35179
,35872,,35053
,35521,,35476
,35917,,35260
,35710,,35260
,35584,,35665
,36016,,35260
,35674,,35071
,35098,,35791
,36340,,35341
,36088,,35053
,35863,,35368
,35359,,35422
,35305,,35269
,35494,,35260
,35881,,35377
,35647,,35602
,35944,,35179
,35440,,35197
,35854,,34423
,35935,,35350
,35728,,35440
,36106,,35170
,35593,,35233
,35485,,35305
,35854,,35296
,36052,,35485
,36376,,35125
,35998,,34963
,35269,,35332
,35827,,35044
,35854,,35251
,35692,,35575
,35728,,35242
,35476,,35296
,35314,,35620
,35395,,35260
,35782,,35287
,35665,,35449
,35539,,34846
,36088,,35116
,36043,,35494
,35863,,35251
,35800,,35431
,35683,,35458
,35755,,35080
,35854,,35818
,35548,,35179
,35647,,35359
,35521,,35395
,35998,,34981
,35917,,35260
,35989,,35368
,36178,,35251
,35359,,35413
,36205,,35044
,35350,,35368
,35260,,35278
,35206,,35719
,35467,,35620
,35440,,35233
,35467,,35035
,35233,,35341
,35314,,35332
,35773,,35269
,35476,,35314
,35584,,35134
,35809,,35107
,36034,,35332
,35998,,35773
,35638,,35008
,35917,,35323
,35620,,34954
,36196,,35260
,35485,,35314
,35791,,35080
,35467,,35269
,35602,,35152
,35863,,35287
,35647,,35395
,35872,,35359
,36007,,35053
,35422,,35170
,35818,,35260
,35737,,35422
,35863,,35017
,35737,,35134
,35998,,34972
,35431,,35395
,35863,,35350
,35440,,35125
,36241,,35062
,35746,,35476
,35548,,35440
,35764,,35431
,35539,,35413
,35296,,35530
,36097,,35467
,36034,,35467
,35782,,34855
,36007,,35161
,35611,,35134
,35431,,35269
,35656,,35377
,36007,,35431
,35809,,35494
,36052,,35278
,35152,,34936
,35485,,34792
,35782,,35224
,35548,,35233
,35485,,35242
,35539,,35539
,35548,,34747
,35656,,35053
,35602,,35143
,35593,,34909
,35593,,35161
,35548,,35350
,35710,,35431
,35296,,35359
,35773,,35584
,36025,,35170
,35584,,35494
,35449,,35485
,35827,,35206
,35557,,35251
,35449,,35395
,34972,,34981
,35791,,35242
,35350,,35269
,35755,,35224
,35899,,34981
,35710,,35287
,35944,,35512
,35827,,35143
,35719,,35044
,36142,,35494
,36034,,35467
,35521,,35134
,36295,,35629
,35989,,36016
,35539,,35116
,36034,,35395
,36079,,35305
,35692,,35080
,36052,,35638
,35314,,35503
,35791,,35359
,36088,,35251
,35800,,35008
,35557,,35674
,35638,,35323
,35584,,34891
